param R : AAPL ABT AVGO AXP BKNG C CL INTU LIN MO GOOG GOOGL MCD MRK NVDA NFLX NOW TMUS UNP BRK-B :=
T289 0.002422 -0.006227 0.003326 -0.000292 0.019154 0.015364 0.004770 0.013603 0.001547 0.005683 -0.002186 -0.003554 0.008561 0.014209 -0.006572 -0.007797 -0.029663 0.014141 0.014186 0.012598
T290 0.003284 0.004740 0.006503 0.004448 -0.007693 -0.011606 -0.002182 0.019936 -0.009084 -0.003617 -0.000269 0.002319 0.005711 -0.006280 0.029232 0.006467 0.019469 -0.008488 -0.003113 -0.004436
T291 -0.031678 0.006476 -0.021728 -0.086184 -0.072127 -0.026457 -0.009002 -0.024986 -0.020413 -0.007713 -0.026660 -0.026944 -0.027615 -0.037919 -0.035839 0.011165 0.000370 -0.008298 -0.027616 -0.014585
T292 0.021874 0.017080 0.032474 0.006632 0.012270 -0.007023 0.008435 0.041610 0.000530 -0.005944 0.023164 0.023544 0.001160 -0.053942 0.059455 -0.002704 0.035825 -0.001145 -0.001376 -0.003426
T293 0.031577 -0.017652 -0.018889 -0.035221 -0.036737 -0.020603 -0.034616 -0.060979 -0.008106 -0.019319 -0.025063 -0.024964 -0.017355 0.000267 -0.020973 -0.033050 -0.037335 -0.040476 -0.015953 -0.019247
T294 -0.003206 0.007712 0.001951 -0.014708 -0.016576 -0.018524 0.004932 0.017768 0.000471 0.008208 -0.005855 -0.005962 -0.001717 -0.006274 -0.037861 -0.037592 -0.074309 -0.019208 -0.010142 -0.006108
T295 -0.006130 0.012940 -0.004164 0.044716 0.050759 0.020633 0.001194 0.012397 0.021341 0.005118 0.015242 0.013573 0.018920 -0.007389 0.021982 -0.002104 0.039695 0.034108 0.029282 0.014873
T296 -0.011725 0.014722 0.010263 -0.005294 -0.026470 -0.016455 0.017090 -0.035946 -0.010185 0.016431 -0.008736 -0.006746 0.002130 -0.007443 -0.044606 -0.023261 -0.016459 0.021838 0.001458 -0.005948
T297 0.021503 0.016888 0.012291 0.030396 0.053366 -0.003824 0.023577 -0.004043 0.013502 0.011612 0.008953 0.008123 0.025909 0.001091 -0.021373 0.017538 0.005594 0.025361 0.023416 0.014238
T298 0.035446 -0.000378 0.044993 0.039022 0.007969 0.006078 -0.009799 0.043326 0.017291 0.001350 0.029486 0.028741 0.016107 -0.015527 0.079569 0.021038 0.075989 0.013145 0.005730 0.012759
T299 0.022783 -0.000378 -0.003117 0.011860 0.027692 -0.006995 -0.000643 -0.000356 0.007682 0.000675 0.004621 0.006227 -0.001270 0.012867 -0.018534 0.003996 0.003648 -0.020487 0.000525 -0.004386
T300 -0.002970 0.001209 -0.008733 -0.005387 -0.017159 -0.005123 0.003087 -0.011217 -0.003211 0.001572 -0.004132 -0.003698 0.010633 -0.004781 -0.041978 -0.027194 -0.035536 -0.006623 -0.001414 0.002820
T301 0.028013 0.013884 0.082719 -0.005892 -0.013781 -0.023013 0.018846 0.018692 0.005660 0.011213 0.003842 0.002459 0.010025 -0.003294 -0.009577 0.001080 0.007553 0.006843 0.004894 0.013040
T302 -0.020674 0.011833 -0.015862 -0.022331 -0.038835 -0.008730 0.021014 -0.013585 0.000569 0.005988 -0.013254 -0.014696 -0.007095 0.011016 -0.067455 -0.011608 0.013818 0.002091 -0.010947 0.006176
T303 -0.008023 -0.022213 -0.010858 -0.002756 -0.011435 0.007644 0.012201 -0.043754 0.000927 0.000882 -0.011820 -0.013163 -0.002167 0.013612 0.006250 -0.010867 -0.047642 0.019998 -0.004598 0.017310
T304 0.028509 0.019708 0.040575 -0.003745 0.002565 -0.006596 0.007671 0.012526 0.020508 0.012335 0.016541 0.017608 0.007619 0.021297 0.074884 0.011789 0.035778 0.009462 0.010261 -0.001525
T305 -0.039264 0.003910 -0.029975 0.004684 0.016208 0.013778 0.014379 -0.020896 -0.003955 0.030244 -0.017168 -0.013630 0.003894 0.008235 -0.068026 -0.023106 -0.058822 0.018240 0.004977 0.018976
T306 -0.006502 0.007495 0.023007 -0.018343 0.021040 -0.025053 -0.017510 -0.021594 -0.018176 0.019008 -0.014054 -0.018831 -0.014498 -0.002898 -0.020643 -0.007326 0.010920 -0.006386 -0.018125 -0.021688
T307 -0.008122 -0.015535 0.015859 -0.025748 -0.000774 -0.021162 0.000485 -0.025215 -0.010514 -0.002902 -0.002812 -0.000833 0.000115 0.009513 -0.002950 0.011948 -0.016666 -0.006844 -0.008447 -0.013792
T308 0.019087 0.002149 0.008285 0.032202 0.071081 0.018874 -0.005211 0.027190 0.007780 -0.007067 0.012774 0.013174 0.010163 -0.011386 0.048920 0.018830 0.042866 0.017733 0.006566 0.012534
T309 0.015319 0.027500 0.013865 0.009695 0.008213 0.003705 0.004507 0.017051 0.007390 0.000213 0.018919 0.020509 0.002080 0.008207 0.011178 0.015407 0.019974 -0.004459 0.002766 0.003990
T310 0.003644 0.001223 0.014652 0.010587 0.007157 0.010235 0.004002 0.006412 0.011391 -0.003840 0.001317 0.003425 0.003812 -0.005646 0.008163 -0.000244 0.007206 -0.005392 0.011322 0.000272
T311 0.022975 0.016527 0.014260 0.001218 -0.003222 0.007308 0.013528 0.026836 0.012531 0.001927 0.006262 0.006739 0.008610 0.011092 0.044028 -0.001580 0.022681 -0.011092 0.009404 0.007403
T312 -0.005767 -0.006999 -0.007831 0.000122 -0.003174 -0.000495 0.006555 -0.004580 0.001077 0.012610 -0.010914 -0.008245 -0.001342 0.003134 -0.020133 -0.003931 -0.013991 -0.003542 0.005162 0.005461
T313 0.000502 0.005126 0.005396 -0.003528 -0.000934 -0.001320 0.005328 -0.002693 0.004683 0.000422 0.000386 -0.000218 0.002277 0.001822 -0.010586 -0.000278 0.000887 -0.004401 0.007222 0.003922
T314 -0.006578 -0.001346 -0.011195 0.002014 0.004713 -0.001817 -0.003769 -0.007206 -0.003098 -0.003165 -0.003427 -0.003099 -0.004767 0.002469 -0.013833 0.002539 -0.000061 -0.009605 -0.005936 0.001737
T315 -0.003535 -0.001844 0.000496 -0.003411 0.001382 -0.000662 0.008866 -0.000218 0.006099 0.002963 -0.009061 -0.009224 0.003218 -0.006482 -0.005915 -0.015766 -0.008296 -0.004549 0.009578 -0.003267
T316 0.025004 -0.012079 -0.003141 0.028179 0.025921 0.044875 -0.008788 -0.018267 -0.022486 0.012239 0.002730 0.000963 0.001902 0.003001 0.024141 -0.008416 -0.029225 -0.013364 -0.016513 0.005987
T317 -0.012692 -0.023518 0.011457 0.032103 0.001426 0.007765 0.003310 -0.020824 0.018220 0.022097 -0.004536 -0.004083 -0.000261 0.001821 -0.027589 -0.010412 -0.041578 -0.003234 0.017193 0.025732
T318 -0.026600 -0.004493 -0.041614 -0.010656 -0.020946 -0.011637 0.004124 -0.039818 0.004640 -0.007954 -0.046830 -0.045876 -0.004916 0.024283 -0.057562 -0.039973 -0.051628 0.011398 0.003016 0.004505
T319 -0.016693 -0.000148 -0.009285 0.009163 0.006908 0.032777 -0.006571 -0.012313 -0.024248 0.011719 -0.000745 -0.000200 0.009357 -0.000634 0.020794 -0.025074 0.002235 0.001820 0.002769 0.010648
T320 0.000988 0.003108 -0.028068 0.008560 0.001897 0.013403 -0.002599 -0.030988 -0.005118 0.011380 -0.003973 -0.005303 -0.009752 0.018648 -0.033040 -0.022104 -0.013327 -0.050446 0.005089 0.020944
T321 0.000116 -0.002213 0.003246 -0.003670 -0.003360 0.003800 -0.008645 0.004634 -0.002528 0.015471 0.011456 0.012060 -0.009923 0.025778 0.005615 -0.002236 0.009905 -0.036450 -0.017662 -0.002658
T322 0.016784 0.003253 0.001433 0.009440 0.017730 0.016356 -0.006451 0.014960 0.002981 -0.020973 0.010417 0.007691 -0.008661 -0.008498 0.015219 0.001834 0.011259 0.049461 -0.015423 0.002728
T323 0.002570 -0.014591 -0.000080 -0.005189 -0.013493 0.002533 -0.003607 -0.002523 0.014446 0.000202 0.011645 0.012126 -0.004578 -0.005755 0.006543 -0.006693 -0.008730 -0.001081 0.002354 0.001845
T324 -0.019028 -0.027017 -0.039887 -0.006763 0.009392 0.007432 -0.003982 -0.042165 -0.023089 0.016569 -0.017769 -0.020105 0.001878 0.001478 -0.050859 -0.033543 -0.090915 -0.006585 0.002510 0.002715
T325 0.005111 -0.011492 -0.001373 -0.028219 -0.003266 -0.012541 0.011025 -0.003852 -0.014337 0.009938 0.004711 0.006447 -0.014154 0.000738 0.013810 0.012500 0.018724 -0.014530 -0.005452 0.008934
T326 -0.018894 -0.012406 -0.031155 -0.013242 -0.027230 -0.024354 -0.003954 -0.023548 -0.022731 -0.006889 -0.025009 -0.024968 -0.004773 0.001966 -0.038564 -0.028325 -0.016346 -0.014836 -0.033419 -0.011847
T327 -0.021025 -0.004108 -0.023919 -0.028766 -0.002986 -0.016233 0.011309 0.014001 0.003207 -0.007332 -0.004685 -0.006482 -0.004913 -0.003066 -0.032274 0.009906 -0.002010 -0.014311 0.006091 -0.017297
T328 -0.010347 -0.010631 -0.028814 -0.002912 0.023790 0.003425 -0.009160 -0.001339 -0.001583 0.004791 -0.015816 -0.013388 -0.008189 -0.006643 -0.036582 -0.014752 -0.012066 -0.012526 0.010773 -0.011882
T329 -0.012765 0.008981 -0.026455 -0.013547 -0.036069 -0.018461 0.010019 -0.029507 -0.017284 -0.000199 -0.025576 -0.022174 0.005768 -0.009536 -0.032132 -0.217905 -0.014097 -0.023448 0.017598 -0.018617
T330 -0.004864 -0.015974 0.015659 0.001197 0.001603 -0.009009 0.000000 0.011598 0.000126 -0.007353 0.002152 0.003471 -0.003849 -0.014379 -0.000086 -0.026038 0.035648 0.049498 -0.004993 -0.004882
T331 -0.011385 -0.004442 -0.013738 0.089222 -0.008767 0.022488 -0.023067 -0.034956 -0.008129 0.001602 -0.027893 -0.029579 -0.011553 0.007992 -0.044840 -0.053545 -0.058497 -0.009189 -0.003998 0.011392
T332 -0.000563 -0.025959 0.043022 0.012767 0.017866 0.009983 -0.004282 -0.016493 -0.014860 -0.011193 0.019762 0.018104 -0.003311 -0.004027 0.020068 -0.018340 -0.021532 -0.013722 0.003113 0.006739
T333 -0.002943 0.003082 -0.026583 -0.019507 -0.004632 -0.009266 0.016095 0.019193 0.007834 0.017586 -0.000921 -0.001764 -0.004443 0.018196 -0.036361 0.075063 0.091388 0.017367 -0.001184 -0.005141
T334 0.069778 0.040767 0.032804 0.030018 0.022584 0.008418 0.004232 0.034028 0.011530 0.002781 0.032284 0.033689 0.029549 0.003971 0.040831 -0.006051 0.061265 0.024710 0.005478 0.016999
T335 0.026126 0.016833 0.046027 0.015588 0.017899 0.006647 -0.007225 0.038162 0.011876 0.007924 0.018074 0.014642 0.013121 0.007169 0.072067 0.111302 0.044022 -0.004418 -0.005611 0.000383
T336 -0.000972 -0.002040 0.011675 0.020687 0.003872 0.022113 -0.006428 0.010086 0.008566 -0.004717 0.016065 0.017298 -0.001773 0.005400 0.006207 0.070211 0.001297 0.012758 0.008833 0.003003
T337 0.007044 0.022327 0.018069 0.003378 -0.010001 -0.004958 0.010742 0.002621 0.002738 -0.002765 0.073674 0.075238 0.012703 0.001099 0.024515 -0.060486 -0.009189 0.000274 0.018442 0.017964
T338 -0.016720 0.000538 -0.037419 -0.000652 -0.001417 -0.014646 -0.000845 -0.047501 -0.032548 -0.001584 -0.036383 -0.033176 -0.006253 -0.036581 -0.051264 -0.055602 -0.034931 0.102208 -0.027501 -0.013673
T339 -0.001679 -0.003074 0.016028 0.009835 0.002219 0.020540 -0.019461 0.015740 -0.044323 -0.004562 0.002562 0.001419 -0.002225 -0.005695 0.015492 0.011267 0.029723 0.001325 -0.008021 -0.000761
T340 -0.004235 -0.012798 -0.004287 0.010869 0.016423 0.004237 0.000000 0.002316 -0.005067 0.003985 -0.028514 -0.028557 -0.000807 -0.012474 0.016818 -0.019675 -0.007480 0.009178 -0.005116 0.004826
T341 0.018467 0.004686 0.021425 0.032629 0.023491 0.011453 -0.002466 0.016414 0.007555 0.000595 0.001979 0.001422 0.000885 -0.008636 0.015367 0.003556 0.031525 0.027775 0.007464 0.015576
T342 0.008294 0.014302 0.018527 0.012371 0.033683 0.010727 -0.000618 0.045414 0.018212 0.003570 0.016090 0.015732 -0.000846 -0.004941 0.063605 0.023195 0.038392 0.021046 0.014571 0.002924
T343 -0.023599 -0.020921 -0.032682 -0.004531 0.000533 -0.005012 -0.014221 -0.037660 0.015453 -0.008300 -0.020152 -0.020990 -0.011506 0.000392 -0.032990 -0.016033 -0.005717 -0.023032 -0.017729 -0.007848
T344 -0.020218 -0.017768 -0.030337 -0.018925 -0.037426 -0.005185 -0.002383 -0.039044 -0.045718 0.003786 -0.032268 -0.031290 -0.006657 0.001045 -0.072607 -0.036823 -0.043803 -0.005195 -0.013671 -0.002220
T345 0.001423 -0.021595 0.008999 0.002815 0.006186 -0.010276 -0.003395 -0.012617 -0.004139 -0.005559 0.008723 0.009260 -0.006937 -0.002218 0.013278 0.013442 -0.007092 0.008274 0.015661 -0.015228
T346 0.023152 0.009774 0.041809 0.029270 0.035158 0.008125 -0.008580 -0.002400 0.028585 0.004592 0.008319 0.007987 0.001658 0.017523 0.091812 0.027460 0.020843 0.012111 0.027912 0.006109
T347 -0.001389 -0.002420 -0.009224 0.002020 0.025843 -0.000746 -0.003054 0.000701 0.006393 0.005763 0.007784 0.008268 -0.002837 -0.007583 0.000604 -0.023021 -0.001301 0.003385 0.018009 -0.001739
T348 -0.021269 -0.025065 -0.030492 -0.013459 -0.029339 -0.033458 0.010340 -0.060532 -0.015996 0.015017 -0.037669 -0.037746 -0.008535 -0.011137 -0.075591 -0.028663 -0.042546 -0.022831 -0.011111 -0.006653
T349 -0.009356 -0.031431 0.001710 -0.004241 -0.002874 -0.008809 0.005054 -0.030191 0.013011 0.007203 -0.013915 -0.016116 -0.001315 0.000131 -0.035296 0.011948 -0.017216 -0.004576 0.000797 0.003987
T350 -0.017812 0.006165 -0.004362 -0.012521 -0.037528 -0.003898 -0.008799 0.004260 -0.030608 -0.008891 -0.008163 -0.004521 0.008380 -0.005499 -0.010659 -0.035549 -0.010539 -0.003791 -0.019587 -0.002033
T351 -0.025864 -0.002213 -0.021248 -0.018136 -0.019216 -0.010487 -0.002663 -0.033626 -0.008515 0.013066 -0.014045 -0.017144 -0.019430 -0.001448 -0.042882 -0.026287 -0.046260 -0.016760 -0.005888 -0.013274
T352 0.016680 0.012537 0.026204 -0.003175 -0.070786 -0.040336 -0.038911 0.064518 -0.020063 -0.045814 0.039883 0.039996 -0.011139 -0.030723 0.060794 0.061422 0.093863 0.018281 -0.011151 -0.005516
T353 0.012966 0.031082 0.013810 0.028458 -0.005900 0.021592 0.033871 -0.020015 0.042910 0.038532 0.013914 0.013328 0.018039 0.038226 0.017223 0.001974 0.010942 0.014556 0.022830 0.035552
T354 0.001638 -0.014623 -0.000969 0.004285 -0.047869 -0.044369 -0.015229 -0.026294 -0.014286 -0.003691 0.002762 0.004444 -0.013303 0.003407 0.009438 0.009519 -0.000534 -0.017934 -0.001867 0.006923
T355 -0.011628 -0.020312 -0.029484 -0.084713 -0.046150 -0.010805 -0.011826 -0.012206 -0.036420 0.005459 -0.005360 -0.007371 -0.020999 -0.003134 -0.037236 -0.020988 -0.015261 -0.000649 -0.014312 -0.014341
T356 0.020589 0.018533 0.027468 0.012636 0.044170 0.016556 0.008680 0.037176 0.027039 0.024045 0.004349 0.003804 0.005467 0.004323 0.031824 -0.016078 0.028000 0.020141 0.041001 0.021462
T357 -0.001981 0.005068 -0.012257 -0.002329 -0.028407 -0.032572 0.009126 -0.027366 -0.009614 0.006817 -0.003291 -0.004994 -0.017805 0.006261 -0.020892 -0.031471 -0.042159 -0.013454 0.012244 0.012668
T358 -0.018408 0.003637 0.030055 -0.038579 -0.055669 -0.017876 -0.000517 -0.016395 -0.020807 0.006018 -0.016276 -0.014885 -0.003550 0.008814 -0.032808 -0.017225 -0.027102 -0.005568 0.035896 -0.007323
T359 -0.023718 -0.021003 -0.042434 -0.079907 -0.084573 -0.018378 -0.008790 -0.059275 -0.037096 -0.011965 -0.042820 -0.041908 -0.048683 -0.001285 -0.069062 -0.031709 -0.050176 -0.007466 -0.011979 -0.008053
T360 -0.011676 -0.023136 0.009199 0.005782 0.045329 -0.012241 -0.023604 0.011020 0.001660 -0.037086 0.006437 0.005745 -0.006865 -0.010035 0.007587 -0.024268 -0.002733 -0.024773 -0.030559 -0.013014
T361 0.034997 0.019636 0.036583 0.053733 0.071565 0.019683 0.008949 0.050949 0.078581 0.002161 0.051756 0.049687 -0.001436 0.010916 0.069722 0.049830 0.079853 0.022468 0.000789 0.021600
T362 -0.027186 -0.011741 -0.015561 0.005633 -0.002510 -0.019124 -0.022505 -0.026617 -0.027846 0.004510 -0.008845 -0.007424 -0.002113 0.001286 -0.015469 -0.005630 -0.046446 0.012955 0.023574 -0.000307
T363 -0.023909 -0.025470 -0.016811 -0.010024 -0.006383 -0.013120 -0.000948 -0.028848 -0.009595 -0.014640 -0.016630 -0.019324 0.021937 0.004751 -0.024627 -0.046108 -0.040181 0.008337 0.007202 0.003996
T364 -0.026562 0.013156 -0.017392 0.029124 -0.008650 0.001292 0.002575 -0.033438 0.016384 0.001189 -0.028622 -0.030180 -0.003041 0.002707 -0.034841 -0.027357 -0.033291 -0.004014 -0.014760 0.010349
T365 0.029677 0.016967 0.043959 0.018809 0.040116 0.016227 0.020687 0.035443 0.030628 0.019786 0.023035 0.025780 0.028252 0.011057 0.077028 0.038488 0.038618 0.017812 0.009586 0.007788
T366 0.029015 0.017024 0.024226 0.025960 0.058774 0.030666 -0.004504 0.041439 0.035464 -0.005045 0.031081 0.031599 0.023950 -0.006613 0.066295 0.040087 0.064525 0.011720 0.015454 0.010705
T367 0.006454 0.014396 -0.007330 0.035214 -0.018752 0.008627 -0.000266 0.034615 0.015894 0.007995 0.006807 0.004190 -0.002813 0.010497 0.011022 0.038794 0.035221 0.009314 -0.002233 0.026360
T368 0.020919 0.010313 0.012843 0.020056 0.011647 0.001047 -0.038999 0.012918 0.007402 -0.000193 0.016352 0.017084 0.006106 0.002153 0.068117 0.024771 0.023294 -0.013726 -0.008499 -0.007421
T369 0.008538 -0.005635 -0.008280 -0.008546 -0.011398 -0.006452 0.027009 -0.027862 -0.003080 0.011029 -0.002361 -0.000176 -0.015068 -0.000632 0.010623 -0.015791 -0.017383 -0.009514 0.012207 0.021173
T370 0.020801 0.001068 0.016714 0.011846 0.018770 0.009126 0.004720 0.020343 0.004603 0.020287 0.027836 0.027674 0.011899 0.003036 -0.007855 0.022238 0.033099 -0.002223 0.005104 0.000772
T371 0.008234 -0.040774 -0.019564 -0.027753 -0.019169 -0.020000 -0.011678 -0.030568 -0.015474 -0.001688 -0.012646 -0.011386 -0.008399 0.005422 -0.033555 -0.022015 -0.035165 -0.006842 0.006846 -0.005058
T372 0.022678 0.007697 0.045130 0.015428 0.047339 0.001242 0.000272 0.009080 0.034950 0.003440 0.020277 0.023840 0.017533 0.008529 0.098151 0.003258 0.023118 0.006889 0.009452 0.012092
T373 0.003734 0.009591 0.003895 0.007359 -0.006216 0.005672 0.015343 -0.013487 0.002201 0.021333 0.001483 0.000713 0.005494 0.011566 -0.016270 -0.004951 -0.033076 -0.011138 0.011731 0.018134
T374 0.005037 0.008743 0.006376 -0.003048 0.012852 -0.014452 0.008157 0.046043 0.012236 -0.029653 0.003028 -0.001535 0.005630 -0.001598 0.019031 0.012465 0.037179 0.017700 0.007170 0.002258
T375 0.019135 0.001667 0.013573 0.006537 0.041769 0.009836 0.010744 0.010114 0.011468 -0.006727 0.009158 0.007423 0.021528 0.004433 0.015486 0.035164 0.025722 0.015337 -0.006283 -0.012376
T376 -0.006650 0.001581 -0.016182 -0.006180 -0.018521 -0.026563 0.002100 -0.027629 -0.002206 0.007159 -0.004227 -0.003979 0.003465 0.010176 -0.033710 -0.026415 -0.039749 0.001402 0.011257 0.007012
T377 -0.017776 -0.016780 -0.002234 -0.014545 0.008789 -0.028561 -0.006941 0.018837 -0.019010 0.003842 -0.020996 -0.020227 -0.007027 -0.004248 -0.014590 -0.018036 -0.029791 -0.002022 -0.012577 -0.013143
T378 -0.001718 0.001859 -0.004288 0.000909 0.008252 -0.020038 0.007781 0.006426 0.010331 0.008804 0.007523 0.007787 0.007967 0.017916 -0.021036 -0.002990 -0.014725 0.018777 -0.048497 -0.002919
T379 0.023694 0.002530 0.012552 0.002618 0.003015 0.008982 0.002225 0.044883 -0.003997 0.000190 0.020913 0.020128 -0.009709 -0.000359 0.024259 0.048277 0.047623 0.013995 -0.008540 -0.018330
T380 -0.018942 0.005047 -0.032653 -0.012043 -0.032409 -0.023106 0.011229 -0.018985 0.001026 -0.001517 -0.017958 -0.016650 0.006806 0.002755 -0.052230 -0.028991 -0.037577 -0.004751 -0.021844 -0.001824
T381 -0.018451 0.003850 -0.019735 -0.009115 -0.033011 -0.020357 0.017559 -0.011773 -0.020884 0.022606 -0.027555 -0.028757 0.011871 0.014931 -0.058771 -0.031040 -0.045678 0.013262 -0.036413 -0.000261
T382 0.001804 0.028597 0.001744 -0.004367 -0.004023 -0.009895 0.020429 0.009792 0.009522 -0.001858 -0.005183 -0.004830 0.011533 0.021537 -0.008153 -0.016832 0.003466 -0.003216 0.007945 0.005222
T383 -0.011909 -0.000973 -0.026615 0.007183 -0.020685 0.016990 -0.002114 -0.023244 -0.000723 0.007072 -0.017986 -0.019141 -0.011401 0.010138 -0.044985 -0.017313 -0.026766 -0.003301 -0.011762 0.019018
T384 -0.025516 -0.026045 -0.010886 -0.033370 0.000826 -0.006486 0.002368 -0.019675 -0.002108 0.006283 -0.031445 -0.033492 -0.004017 -0.011975 -0.051992 -0.022142 -0.008107 -0.018217 0.004670 -0.003059
T385 0.011523 -0.013745 0.007682 -0.011432 0.005610 -0.004154 0.006961 -0.024760 -0.009932 0.008448 -0.010956 -0.008609 -0.005111 -0.011543 -0.018844 -0.011207 -0.002366 0.007821 0.008021 -0.006477
T386 0.016343 0.013229 0.012768 0.023071 0.036092 -0.003774 -0.000123 0.019063 0.016720 -0.002003 0.014890 0.017065 0.008669 0.005839 0.032506 0.018396 0.031085 0.025944 -0.001755 -0.010065
T387 -0.029989 -0.014982 -0.031542 0.008742 -0.014522 0.015553 -0.000618 -0.011288 -0.002287 0.003285 -0.023279 -0.024358 -0.003263 0.009056 -0.042562 -0.026539 -0.035623 -0.014016 0.006459 -0.005459
T388 -0.001331 -0.011896 0.022044 0.018326 -0.012562 0.027096 -0.011490 0.008450 -0.003077 -0.006912 0.005564 0.007469 0.002196 -0.009665 0.024697 -0.009586 -0.019317 -0.016546 -0.016612 0.006738
T389 0.014115 0.031731 0.018960 0.014581 0.018219 0.011661 0.007499 0.034176 0.001921 0.011355 0.020084 0.018269 0.017287 -0.003253 0.019052 0.031818 0.033908 0.015907 0.014456 0.005337
T390 -0.001016 0.022170 0.000167 0.006892 0.005546 0.003401 0.017345 -0.006432 0.025837 0.002716 -0.017509 -0.015145 0.001762 0.007810 -0.032255 -0.351166 -0.017846 -0.001054 0.005903 0.000918
T391 -0.004844 0.005952 -0.008348 -0.014433 -0.005542 -0.008851 0.006991 -0.033821 -0.006128 0.020950 -0.025794 -0.025191 -0.002345 -0.002660 -0.060469 -0.035236 -0.026820 -0.004521 -0.010807 -0.014965
T392 -0.027821 -0.030234 -0.009752 -0.027996 -0.011365 -0.026601 -0.012180 -0.048019 -0.045164 -0.017690 -0.042609 -0.041494 -0.019902 -0.019019 -0.033097 -0.012373 -0.041227 -0.026268 -0.041326 -0.023399
T393 0.006737 0.003093 0.001584 0.019719 0.014531 -0.001952 0.008755 0.008211 0.013787 -0.005403 0.030398 0.028742 0.010833 0.010049 0.019831 -0.026030 0.001846 0.001399 0.009048 0.004142
T394 -0.037328 -0.025331 -0.047306 -0.029603 -0.038325 -0.017602 -0.015768 -0.057235 -0.033313 -0.006337 -0.030377 -0.035946 -0.017004 -0.011236 -0.055974 -0.054833 -0.034451 -0.029889 -0.011970 -0.018697
T395 -0.001467 -0.002137 -0.000946 -0.005709 0.045829 -0.012542 0.002111 -0.007357 0.011564 0.000729 -0.037534 -0.036709 -0.005793 -0.000829 -0.019853 -0.049698 0.022566 0.039052 0.013699 -0.003236
T396 0.045156 0.011052 0.034671 0.024489 0.026052 0.008468 0.006568 0.062953 0.026544 0.005098 0.038176 0.036992 0.028526 0.049402 0.074233 0.058237 0.080915 0.018869 0.010389 0.005128
T397 -0.036605 -0.038217 -0.042405 -0.039949 -0.046376 -0.026257 -0.051342 -0.058100 -0.010248 0.006703 -0.037224 -0.037233 -0.019788 0.001242 -0.062430 -0.045910 -0.051426 -0.069166 -0.020732 -0.025478
T398 0.001966 -0.005903 0.039611 -0.017687 -0.007868 0.010371 -0.024270 0.019725 0.004263 -0.003419 0.019053 0.021677 -0.010114 -0.011726 0.053162 0.047804 0.013386 0.026474 -0.006061 -0.014373
T399 0.009623 -0.003545 0.008363 0.002855 -0.039668 0.028536 -0.009178 0.008969 0.002298 0.001084 0.008301 0.006442 -0.003122 -0.006275 0.003533 0.002055 -0.005449 -0.001187 -0.003307 0.002514
T400 0.041008 0.029085 0.038698 0.033177 -0.001235 0.042515 0.033696 0.039643 0.026210 0.017316 0.037632 0.041991 0.034368 0.016303 0.037343 0.020713 0.036525 0.048475 0.021499 0.024484
T401 -0.055716 -0.023250 -0.039211 -0.038297 0.032605 -0.017614 -0.011818 -0.084971 -0.029885 -0.007979 -0.047551 -0.047075 -0.021233 -0.005762 -0.073276 -0.076908 -0.060325 -0.021228 -0.023662 -0.024847
T402 0.004727 -0.006548 0.000190 -0.022572 0.010277 0.006042 0.009857 -0.034524 -0.012636 0.011081 -0.009306 -0.006515 0.007472 0.004318 -0.008968 -0.039029 -0.026825 -0.021303 -0.008165 0.000628
T403 -0.033189 -0.043467 -0.029616 -0.036673 -0.077777 -0.033514 0.010801 -0.072528 -0.027182 -0.023157 -0.022272 -0.027953 -0.013119 -0.008485 -0.092369 -0.043488 -0.067588 -0.039984 -0.018903 -0.018565
T404 0.016112 -0.005960 0.032811 0.005030 0.010580 -0.022850 -0.012875 0.011389 -0.002964 -0.066775 0.013269 0.016745 -0.007313 0.001940 0.038053 0.026343 0.015145 0.010433 -0.011765 -0.001374
T405 -0.051841 -0.008525 -0.024562 -0.015077 0.013286 -0.022359 0.001043 -0.040465 0.003574 0.002327 -0.005441 -0.006928 -0.005088 0.015716 -0.054845 -0.063548 -0.027665 0.002277 0.005750 -0.003168
T406 -0.026894 0.020125 0.007864 -0.038396 -0.009217 -0.023080 0.010424 -0.006401 0.002962 0.009286 -0.007020 -0.006677 -0.000982 0.018388 -0.027360 0.047725 0.029927 0.006084 0.009157 -0.011170
T407 0.031916 0.017690 0.029165 0.035754 0.023789 0.023196 0.010961 0.050496 0.024657 0.016676 0.029644 0.028415 0.003481 -0.004624 0.094652 0.076473 0.045526 0.018544 0.021378 0.007466
T408 -0.010672 -0.001547 -0.009469 -0.014614 -0.026586 -0.003778 0.004209 -0.032736 0.002170 0.013198 -0.014788 -0.013835 -0.004081 0.021126 -0.024963 -0.006022 -0.043566 0.001742 -0.012437 -0.003448
T409 0.025423 0.044025 0.043730 0.034648 0.049159 0.075643 0.000508 0.034150 0.030151 0.009304 0.016630 0.017720 -0.009876 0.007366 0.052885 0.021715 -0.000185 0.016357 0.018869 0.017168
T410 -0.056419 -0.015715 -0.061794 -0.035526 -0.044820 -0.033888 -0.038847 -0.049910 -0.027292 -0.019174 -0.036850 -0.039267 -0.043786 -0.009677 -0.068163 -0.070162 -0.047592 -0.026279 -0.031009 -0.025302
T411 -0.024641 -0.002661 -0.042694 -0.013453 0.025859 0.009327 -0.007793 0.025530 0.002032 -0.039662 -0.014729 -0.013543 -0.008872 -0.000109 0.010981 0.035499 0.035197 0.005110 -0.037735 -0.008120
